Label,channel,time,condition,total_vRNAs,cytosolic_RNAs,repSites,mol_per_repSite,repeat_exp,category
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-1714-0841,ORFN,10,Untreated,8497241,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-1451-0895,ORFN,10,Untreated,1310570,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-1277-1000,ORFN,10,Untreated,1263774,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-1189-0972,ORFN,10,Untreated,2115046,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0980-1054,ORFN,10,Untreated,946479,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0374-1832,ORFN,10,Untreated,588967,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0793-1333,ORFN,10,Untreated,9516342,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0521-0970,ORFN,10,Untreated,7340408,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0363-1063,ORFN,10,Untreated,1161181,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0220-0750,ORFN,10,Untreated,835841,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-1714-0841,gRNA,10,Untreated,3676566.216871784,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-1451-0895,gRNA,10,Untreated,574218.5702578764,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-1277-1000,gRNA,10,Untreated,243519.6678204221,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-1189-0972,gRNA,10,Untreated,1258925.7860955335,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0980-1054,gRNA,10,Untreated,174364.49563361166,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0374-1832,gRNA,10,Untreated,140478.59888198265,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0793-1333,gRNA,10,Untreated,3009127.5887807677,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0521-0970,gRNA,10,Untreated,3010976.4471787433,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0363-1063,gRNA,10,Untreated,397815.35989268037,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00016.tif:0103-0220-0750,gRNA,10,Untreated,405101.23370608396,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00017.tif:0063-1928-1503,ORFN,10,Untreated,633466,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00017.tif:0063-1338-0865,ORFN,10,Untreated,2953644,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00017.tif:0047-1191-0801,ORFN,10,Untreated,815928,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00017.tif:0047-0802-0935,ORFN,10,Untreated,776172,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00017.tif:0047-0533-1246,ORFN,10,Untreated,988667,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00017.tif:0063-1928-1503,gRNA,10,Untreated,200623.85319796458,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00017.tif:0063-1338-0865,gRNA,10,Untreated,1012714.1188795218,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00017.tif:0047-1191-0801,gRNA,10,Untreated,172399.87937618748,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00017.tif:0047-0802-0935,gRNA,10,Untreated,465454.3780926406,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00017.tif:0047-0533-1246,gRNA,10,Untreated,300788.66465183994,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00018.tif:0063-1027-0083,ORFN,10,Untreated,368180,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00018.tif:0063-0883-0324,ORFN,10,Untreated,8143842,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00018.tif:0063-0951-1306,ORFN,10,Untreated,899460,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00018.tif:0063-1108-1583,ORFN,10,Untreated,5309493,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00018.tif:0063-1027-0083,gRNA,10,Untreated,112333.48426696575,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00018.tif:0063-0883-0324,gRNA,10,Untreated,3568312.0245056287,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00018.tif:0063-0951-1306,gRNA,10,Untreated,457984.95114929276,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00018.tif:0063-1108-1583,gRNA,10,Untreated,1663900.0034926469,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00019.tif:0059-0753-0065,ORFN,10,Untreated,745622,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00019.tif:0059-1950-0380,ORFN,10,Untreated,885461,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00019.tif:0059-0947-1573,ORFN,10,Untreated,9933615,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00019.tif:0047-0633-1248,ORFN,10,Untreated,6476510,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00019.tif:0051-0342-1327,ORFN,10,Untreated,5796344,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00019.tif:0059-0753-0065,gRNA,10,Untreated,150326.05950579088,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00019.tif:0059-1950-0380,gRNA,10,Untreated,181037.7263423723,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00019.tif:0059-0947-1573,gRNA,10,Untreated,2517402.753891136,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00019.tif:0047-0633-1248,gRNA,10,Untreated,2294253.472416222,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00019.tif:0051-0342-1327,gRNA,10,Untreated,2064730.3151508055,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0063-1607-0328,ORFN,10,Untreated,6653968,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0051-1639-0802,ORFN,10,Untreated,2580689,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-1218-0529,ORFN,10,Untreated,4538264,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-0718-0579,ORFN,10,Untreated,4640249,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-0335-1689,ORFN,10,Untreated,2701204,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-1182-1828,ORFN,10,Untreated,7243672,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0039-1160-0900,ORFN,10,Untreated,1463016,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-0704-1447,ORFN,10,Untreated,1103559,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-1874-0179,ORFN,10,Untreated,842088,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-1418-1055,ORFN,10,Untreated,597891,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0063-1607-0328,gRNA,10,Untreated,2761565.7135929884,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0051-1639-0802,gRNA,10,Untreated,858986.1036409462,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-1218-0529,gRNA,10,Untreated,1738456.238142566,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-0718-0579,gRNA,10,Untreated,1819137.9769363396,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-0335-1689,gRNA,10,Untreated,1111509.3249346816,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-1182-1828,gRNA,10,Untreated,2319837.5883590374,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0039-1160-0900,gRNA,10,Untreated,707820.959677516,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-0704-1447,gRNA,10,Untreated,345849.29204476957,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-1874-0179,gRNA,10,Untreated,232911.24169033047,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_10h_INF_00020.tif:0075-1418-1055,gRNA,10,Untreated,111411.80556197988,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00002.tif:0048-1595-0407,gRNA,8,Untreated,797589.7479466673,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00002.tif:0048-1595-0407,ORFN,8,Untreated,3618729,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00003.tif:0032-1291-1390,gRNA,8,Untreated,624916.8043464676,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00003.tif:0032-1291-1390,ORFN,8,Untreated,2721498,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00005.tif:0076-1284-1086,gRNA,8,Untreated,1468829.5425519138,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00005.tif:0076-1284-1086,ORFN,8,Untreated,6849199,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00006.tif:0052-0840-0846,gRNA,8,Untreated,461420.3393556685,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00006.tif:0040-0427-0862,gRNA,8,Untreated,651261.5594272639,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00006.tif:0052-0840-0846,ORFN,8,Untreated,2703014,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00006.tif:0040-0427-0862,ORFN,8,Untreated,2622338,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00007.tif:0068-1020-0834,gRNA,8,Untreated,464992.0446001746,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00007.tif:0068-1020-0834,ORFN,8,Untreated,2186763,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00009.tif:0044-0148-0887,gRNA,8,Untreated,392166.72706472396,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00009.tif:0052-1770-1341,gRNA,8,Untreated,283547.2059230551,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00009.tif:0044-0148-0887,ORFN,8,Untreated,1658184,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00009.tif:0052-1770-1341,ORFN,8,Untreated,1002172,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00010.tif:0068-1072-0705,gRNA,8,Untreated,902441.1992827941,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00010.tif:0068-0396-0891,gRNA,8,Untreated,851233.9645914385,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00010.tif:0068-1265-1234,gRNA,8,Untreated,1359886.6335781072,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00010.tif:0068-1072-0705,ORFN,8,Untreated,4621731,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00010.tif:0068-0396-0891,ORFN,8,Untreated,4652427,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00010.tif:0068-1265-1234,ORFN,8,Untreated,6609220,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00011.tif:0040-0665-1437,gRNA,8,Untreated,2501628.5649381443,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00011.tif:0040-0665-1437,ORFN,8,Untreated,9266911,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00012.tif:0060-0475-1236,gRNA,8,Untreated,276637.35377765365,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00012.tif:0060-0475-1236,ORFN,8,Untreated,1001581,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00013.tif:0032-1110-1651,gRNA,8,Untreated,1556736.7619366061,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00013.tif:0032-1110-1651,ORFN,8,Untreated,6548074,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00014.tif:0044-1069-0217,gRNA,8,Untreated,713419.9221158762,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00014.tif:0044-1096-1784,gRNA,8,Untreated,813878.7179404879,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00014.tif:0044-1069-0217,ORFN,8,Untreated,2945898,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00014.tif:0044-1096-1784,ORFN,8,Untreated,2994368,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00016.tif:0024-1164-0965,gRNA,8,Untreated,650172.9761237083,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00016.tif:0024-1164-0965,ORFN,8,Untreated,2725444,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00017.tif:0036-0951-0444,gRNA,8,Untreated,1526080.0562606123,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00017.tif:0052-0426-1010,gRNA,8,Untreated,340472.6423888682,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00017.tif:0036-0951-0444,ORFN,8,Untreated,10378368,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00017.tif:0052-0426-1010,ORFN,8,Untreated,1358189,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00018.tif:0048-0898-0243,gRNA,8,Untreated,442258.6996814504,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00018.tif:0048-1804-0960,gRNA,8,Untreated,336885.8508591249,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00018.tif:0048-0898-0243,ORFN,8,Untreated,2345603,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00018.tif:0048-1804-0960,ORFN,8,Untreated,1486618,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00019.tif:0036-0635-0279,gRNA,8,Untreated,391339.7960130663,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00019.tif:0036-1908-1266,gRNA,8,Untreated,260035.6001468207,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00019.tif:0036-0635-0279,ORFN,8,Untreated,1828316,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00019.tif:0036-1908-1266,ORFN,8,Untreated,1523253,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00020.tif:0020-1717-0846,gRNA,8,Untreated,291747.2603515582,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00020.tif:0020-0181-1590,gRNA,8,Untreated,386762.54624542216,0,0,0,R4,Mid
SUM_CoV-FISH-01C_R1_08h_INF_00020.tif:0020-1717-0846,ORFN,8,Untreated,1168683,0,0,0,R4,High
SUM_CoV-FISH-01C_R1_08h_INF_00020.tif:0020-0181-1590,ORFN,8,Untreated,1924601,0,0,0,R4,High
SUM_CoV-FISH-01C_R2_08h_INF_00001.tif:0043-0555-0253,ORFN,8,Untreated,2123280,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00001.tif:0043-1029-1082,ORFN,8,Untreated,5312878,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00001.tif:0043-1443-1835,ORFN,8,Untreated,2013657,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00001.tif:0043-0861-1880,ORFN,8,Untreated,1230131,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00001.tif:0043-0555-0253,gRNA,8,Untreated,658995.1254522838,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00001.tif:0043-1029-1082,gRNA,8,Untreated,1369786.4422310202,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00001.tif:0043-1443-1835,gRNA,8,Untreated,521426.393186004,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00001.tif:0043-0861-1880,gRNA,8,Untreated,336637.20648030017,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00002.tif:0051-1614-0261,ORFN,8,Untreated,4774382,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00002.tif:0051-1001-0904,ORFN,8,Untreated,3880174,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00002.tif:0051-0231-0988,ORFN,8,Untreated,3099567,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00002.tif:0051-0481-1518,ORFN,8,Untreated,2798480,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00002.tif:0051-1614-0261,gRNA,8,Untreated,1329107.4029755846,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00002.tif:0051-1001-0904,gRNA,8,Untreated,1316262.4962864097,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00002.tif:0051-0231-0988,gRNA,8,Untreated,984244.4013252152,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00002.tif:0051-0481-1518,gRNA,8,Untreated,733699.4765525474,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00003.tif:0059-1175-0397,ORFN,8,Untreated,2799058,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00003.tif:0059-1674-1891,ORFN,8,Untreated,1099000,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00003.tif:0059-1175-0397,gRNA,8,Untreated,723155.3892226656,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00003.tif:0059-1674-1891,gRNA,8,Untreated,171008.15828923546,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00004.tif:0047-1588-0917,ORFN,8,Untreated,6226052,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00004.tif:0047-1588-0917,gRNA,8,Untreated,2248937.611768895,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00005.tif:0043-0932-0276,ORFN,8,Untreated,1403932,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00005.tif:0043-0210-0718,ORFN,8,Untreated,1096326,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00005.tif:0043-0932-0276,gRNA,8,Untreated,444924.19449958846,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00005.tif:0043-0210-0718,gRNA,8,Untreated,332260.5780188465,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00006.tif:0067-1463-0516,ORFN,8,Untreated,2325541,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00006.tif:0067-1439-0679,ORFN,8,Untreated,2862882,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00006.tif:0067-0950-0982,ORFN,8,Untreated,1330774,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00006.tif:0067-1862-1679,ORFN,8,Untreated,1770675,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00006.tif:0111-0492-1267,ORFN,8,Untreated,2753653,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00006.tif:0067-1463-0516,gRNA,8,Untreated,823313.11648733,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00006.tif:0067-1439-0679,gRNA,8,Untreated,886137.6490840196,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00006.tif:0067-0950-0982,gRNA,8,Untreated,516536.44471682265,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00006.tif:0067-1862-1679,gRNA,8,Untreated,418331.9729703111,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00006.tif:0111-0492-1267,gRNA,8,Untreated,457798.925856329,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00007.tif:0095-1255-0312,ORFN,8,Untreated,2576865,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00007.tif:0095-0258-1321,ORFN,8,Untreated,3412519,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00007.tif:0095-1481-1592,ORFN,8,Untreated,4393881,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00007.tif:0095-1268-1870,ORFN,8,Untreated,1099501,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00007.tif:0095-1255-0312,gRNA,8,Untreated,674369.0192351238,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00007.tif:0095-0258-1321,gRNA,8,Untreated,824500.1018398395,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00007.tif:0095-1481-1592,gRNA,8,Untreated,1305256.0323644273,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00007.tif:0095-1268-1870,gRNA,8,Untreated,173158.31109512542,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00008.tif:0047-1502-0617,ORFN,8,Untreated,6210810,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00008.tif:0047-0808-0559,ORFN,8,Untreated,10513286,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00008.tif:0047-0716-0821,ORFN,8,Untreated,4869876,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00008.tif:0047-1502-0617,gRNA,8,Untreated,2470293.462287732,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00008.tif:0047-0808-0559,gRNA,8,Untreated,3221050.696970265,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00008.tif:0047-0716-0821,gRNA,8,Untreated,1526019.4418277722,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00009.tif:0043-1169-0558,ORFN,8,Untreated,5264233,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00009.tif:0043-1372-0586,ORFN,8,Untreated,5088770,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00009.tif:0043-1740-1069,ORFN,8,Untreated,8731534,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00009.tif:0043-0133-0636,ORFN,8,Untreated,2432494,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00009.tif:0043-1169-0558,gRNA,8,Untreated,1650085.777154085,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00009.tif:0043-1372-0586,gRNA,8,Untreated,1218761.3018169643,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00009.tif:0043-1740-1069,gRNA,8,Untreated,2483455.3485311735,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00009.tif:0043-0133-0636,gRNA,8,Untreated,728553.7802369171,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00010.tif:0059-0396-0448,ORFN,8,Untreated,1662058,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00010.tif:0059-1123-1359,ORFN,8,Untreated,3042917,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00010.tif:0059-0995-1577,ORFN,8,Untreated,1241183,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00010.tif:0059-1223-1630,ORFN,8,Untreated,4133214,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00010.tif:0059-0396-0448,gRNA,8,Untreated,621966.2685754695,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00010.tif:0059-1123-1359,gRNA,8,Untreated,896915.4823069575,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00010.tif:0059-0995-1577,gRNA,8,Untreated,350845.22740967374,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00010.tif:0059-1223-1630,gRNA,8,Untreated,1353128.71429765,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00011.tif:0063-0678-0175,ORFN,8,Untreated,2938868,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00011.tif:0063-0303-0696,ORFN,8,Untreated,1880693,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00011.tif:0063-1154-1968,ORFN,8,Untreated,2292577,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00011.tif:0063-0678-0175,gRNA,8,Untreated,744452.7301369733,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00011.tif:0063-0303-0696,gRNA,8,Untreated,545366.2727134018,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00011.tif:0063-1154-1968,gRNA,8,Untreated,790626.0013942118,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00012.tif:0055-0736-0144,ORFN,8,Untreated,874922,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00012.tif:0055-1327-0318,ORFN,8,Untreated,249034,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00012.tif:0055-1654-0190,ORFN,8,Untreated,666831,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00012.tif:0055-1718-1914,ORFN,8,Untreated,1989918,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00012.tif:0055-0736-0144,gRNA,8,Untreated,178896.2169839118,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00012.tif:0055-1327-0318,gRNA,8,Untreated,56975.126774854776,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00012.tif:0055-1654-0190,gRNA,8,Untreated,169770.59708749494,0,0,0,R5,Mid
SUM_CoV-FISH-01C_R2_08h_INF_00012.tif:0055-1718-1914,gRNA,8,Untreated,657484.9838476484,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00014.tif:0051-1369-0629,ORFN,8,Untreated,3535930,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00014.tif:0051-1369-0629,gRNA,8,Untreated,1433195.9534672925,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00015.tif:0055-1206-0892,ORFN,8,Untreated,5809747,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00015.tif:0055-0405-1634,ORFN,8,Untreated,3573512,0,0,0,R5,High
SUM_CoV-FISH-01C_R2_08h_INF_00015.tif:0055-1206-0892,gRNA,8,Untreated,1605465.920995822,0,0,0,R5,High
