Label,channel,time,condition,total_vRNAs,cytosolic_RNAs,repSites,mol_per_repSite,repeat_exp
CoV-FISH-01C_R2_08h_INF_00002_cleared__results_cell_2.npz,gRNA,8,Untreated,1,1,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00002_cleared__results_cell_3.npz,gRNA,8,Untreated,147,147,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00002_cleared__results_cell_4.npz,gRNA,8,Untreated,346,3,1,343,R5
CoV-FISH-01C_R2_08h_INF_00002_cleared__results_cell_5.npz,gRNA,8,Untreated,11966,144,6,1970.3333333333333,R5
CoV-FISH-01C_R2_08h_INF_00002_cleared__results_cell_6.npz,gRNA,8,Untreated,68,68,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00002_cleared__results_cell_7.npz,gRNA,8,Untreated,4705,73,2,2316,R5
CoV-FISH-01C_R2_08h_INF_00002_cleared__results_cell_8.npz,gRNA,8,Untreated,16,16,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00002_cleared__results_cell_9.npz,gRNA,8,Untreated,7728,337,10,739.1,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_0.npz,ORFN,8,Untreated,7170,64,4,1776.5,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_1.npz,ORFN,8,Untreated,9895,111,6,1630.6666666666667,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_10.npz,ORFN,8,Untreated,109,109,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_11.npz,ORFN,8,Untreated,274,274,1,0,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_12.npz,ORFN,8,Untreated,3548,98,9,383.3333333333333,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_13.npz,ORFN,8,Untreated,11429,717,48,223.16666666666666,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_14.npz,ORFN,8,Untreated,14,14,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_15.npz,ORFN,8,Untreated,61,30,1,31,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_16.npz,ORFN,8,Untreated,441621,3418,209,2096.665071770335,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_2.npz,ORFN,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_3.npz,ORFN,8,Untreated,467,36,1,431,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_4.npz,ORFN,8,Untreated,2411,33,1,2378,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_5.npz,ORFN,8,Untreated,868544,6860,939,917.6613418530352,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_6.npz,ORFN,8,Untreated,4511,48,2,2231.5,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_7.npz,ORFN,8,Untreated,2047,98,2,974.5,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_8.npz,ORFN,8,Untreated,14,14,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_9.npz,ORFN,8,Untreated,5782,63,6,953.1666666666666,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_0.npz,gRNA,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_1.npz,gRNA,8,Untreated,421,28,2,196.5,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_10.npz,gRNA,8,Untreated,99,99,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_11.npz,gRNA,8,Untreated,1064,243,7,117.28571428571429,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_12.npz,gRNA,8,Untreated,66,66,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_13.npz,gRNA,8,Untreated,1692,247,4,361.25,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_14.npz,gRNA,8,Untreated,14,14,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_15.npz,gRNA,8,Untreated,372,29,1,343,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_16.npz,gRNA,8,Untreated,62046,942,102,599.0588235294117,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_2.npz,gRNA,8,Untreated,774,2,1,772,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_3.npz,gRNA,8,Untreated,301,12,1,289,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_4.npz,gRNA,8,Untreated,5243,64,7,739.8571428571429,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_5.npz,gRNA,8,Untreated,109153,3204,332,319.1234939759036,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_6.npz,gRNA,8,Untreated,52,52,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_7.npz,gRNA,8,Untreated,817,116,2,350.5,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_8.npz,gRNA,8,Untreated,15,15,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00003_cleared__results_cell_9.npz,gRNA,8,Untreated,578,29,1,549,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_0.npz,ORFN,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_1.npz,ORFN,8,Untreated,2681,20,3,887,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_10.npz,ORFN,8,Untreated,2867,376,37,67.32432432432432,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_11.npz,ORFN,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_12.npz,ORFN,8,Untreated,4857,32,5,965,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_13.npz,ORFN,8,Untreated,8,8,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_14.npz,ORFN,8,Untreated,26,26,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_15.npz,ORFN,8,Untreated,10,10,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_16.npz,ORFN,8,Untreated,474986,9617,879,529.4300341296928,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_17.npz,ORFN,8,Untreated,32,32,1,0,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_18.npz,ORFN,8,Untreated,6425,74,6,1058.5,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_2.npz,ORFN,8,Untreated,13789,66,15,914.8666666666667,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_3.npz,ORFN,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_4.npz,ORFN,8,Untreated,6417,60,7,908.1428571428571,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_5.npz,ORFN,8,Untreated,19,19,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_6.npz,ORFN,8,Untreated,1023,25,1,998,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_7.npz,ORFN,8,Untreated,12,12,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_8.npz,ORFN,8,Untreated,9,9,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_9.npz,ORFN,8,Untreated,21,21,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_0.npz,gRNA,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_1.npz,gRNA,8,Untreated,5,5,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_10.npz,gRNA,8,Untreated,1901,79,8,227.75,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_11.npz,gRNA,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_12.npz,gRNA,8,Untreated,18,16,1,2,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_13.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_14.npz,gRNA,8,Untreated,12,12,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_15.npz,gRNA,8,Untreated,7,7,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_16.npz,gRNA,8,Untreated,44887,3180,264,157.9810606060606,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_17.npz,gRNA,8,Untreated,9,9,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_18.npz,gRNA,8,Untreated,19,19,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_2.npz,gRNA,8,Untreated,2409,72,11,212.45454545454547,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_3.npz,gRNA,8,Untreated,3,3,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_4.npz,gRNA,8,Untreated,10,10,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_5.npz,gRNA,8,Untreated,3,3,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_6.npz,gRNA,8,Untreated,109,19,1,90,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_7.npz,gRNA,8,Untreated,17,17,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_8.npz,gRNA,8,Untreated,291,5,1,286,R5
CoV-FISH-01C_R2_08h_INF_00004_cleared__results_cell_9.npz,gRNA,8,Untreated,229,17,1,212,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_0.npz,ORFN,8,Untreated,110,110,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_1.npz,ORFN,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_10.npz,ORFN,8,Untreated,1232,21,2,605.5,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_11.npz,ORFN,8,Untreated,10,10,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_12.npz,ORFN,8,Untreated,15,15,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_13.npz,ORFN,8,Untreated,1013,16,2,498.5,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_14.npz,ORFN,8,Untreated,19567,407,62,309.03225806451616,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_15.npz,ORFN,8,Untreated,122529,2728,401,298.7556109725686,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_16.npz,ORFN,8,Untreated,6433,178,29,215.68965517241378,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_17.npz,ORFN,8,Untreated,16,16,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_18.npz,ORFN,8,Untreated,6290,177,13,470.2307692307692,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_19.npz,ORFN,8,Untreated,672,23,1,649,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_2.npz,ORFN,8,Untreated,14,14,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_20.npz,ORFN,8,Untreated,1714,28,3,562,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_21.npz,ORFN,8,Untreated,15,15,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_22.npz,ORFN,8,Untreated,480,15,1,465,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_23.npz,ORFN,8,Untreated,6122,247,10,587.5,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_24.npz,ORFN,8,Untreated,607,14,1,593,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_25.npz,ORFN,8,Untreated,9271,417,21,421.6190476190476,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_26.npz,ORFN,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_27.npz,ORFN,8,Untreated,1323,18,2,652.5,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_28.npz,ORFN,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_29.npz,ORFN,8,Untreated,676,3,1,673,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_3.npz,ORFN,8,Untreated,3329,24,5,661,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_30.npz,ORFN,8,Untreated,2514,23,4,622.75,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_4.npz,ORFN,8,Untreated,571,66,1,505,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_5.npz,ORFN,8,Untreated,560,21,1,539,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_6.npz,ORFN,8,Untreated,526,36,1,490,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_7.npz,ORFN,8,Untreated,616,12,1,604,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_8.npz,ORFN,8,Untreated,9,9,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_9.npz,ORFN,8,Untreated,10,10,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_0.npz,gRNA,8,Untreated,91,90,1,1,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_1.npz,gRNA,8,Untreated,5,5,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_10.npz,gRNA,8,Untreated,12,12,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_11.npz,gRNA,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_12.npz,gRNA,8,Untreated,12,12,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_13.npz,gRNA,8,Untreated,12,12,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_14.npz,gRNA,8,Untreated,13328,299,45,289.53333333333336,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_15.npz,gRNA,8,Untreated,93357,3722,374,239.6657754010695,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_16.npz,gRNA,8,Untreated,7295,386,40,172.725,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_17.npz,gRNA,8,Untreated,15,15,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_18.npz,gRNA,8,Untreated,1104,38,4,266.5,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_19.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_2.npz,gRNA,8,Untreated,5,5,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_20.npz,gRNA,8,Untreated,15,15,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_21.npz,gRNA,8,Untreated,9,9,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_22.npz,gRNA,8,Untreated,9,9,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_23.npz,gRNA,8,Untreated,7,7,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_24.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_25.npz,gRNA,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_26.npz,gRNA,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_27.npz,gRNA,8,Untreated,1497,15,3,494,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_28.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_29.npz,gRNA,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_3.npz,gRNA,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_30.npz,gRNA,8,Untreated,5,5,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_4.npz,gRNA,8,Untreated,46,46,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_5.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_6.npz,gRNA,8,Untreated,30,30,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_7.npz,gRNA,8,Untreated,5,5,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_8.npz,gRNA,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00005_cleared__results_cell_9.npz,gRNA,8,Untreated,8,8,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_0.npz,ORFN,8,Untreated,5497,22,3,1825,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_1.npz,ORFN,8,Untreated,401,280,4,30.25,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_10.npz,ORFN,8,Untreated,1184,18,4,291.5,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_11.npz,ORFN,8,Untreated,5415,128,6,881.1666666666666,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_12.npz,ORFN,8,Untreated,5,5,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_13.npz,ORFN,8,Untreated,18,18,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_14.npz,ORFN,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_15.npz,ORFN,8,Untreated,49928,519,71,695.9014084507043,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_16.npz,ORFN,8,Untreated,7,7,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_17.npz,ORFN,8,Untreated,51,51,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_18.npz,ORFN,8,Untreated,38366,1687,116,316.19827586206895,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_19.npz,ORFN,8,Untreated,1154868,9868,1218,940.0656814449918,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_2.npz,ORFN,8,Untreated,4815,688,19,217.21052631578948,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_20.npz,ORFN,8,Untreated,11,11,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_21.npz,ORFN,8,Untreated,17284,80,11,1564,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_22.npz,ORFN,8,Untreated,51,51,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_23.npz,ORFN,8,Untreated,3374,21,2,1676.5,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_24.npz,ORFN,8,Untreated,5765,311,6,909,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_25.npz,ORFN,8,Untreated,64244,463,55,1159.6545454545455,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_26.npz,ORFN,8,Untreated,1868,133,1,1735,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_3.npz,ORFN,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_4.npz,ORFN,8,Untreated,56,56,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_5.npz,ORFN,8,Untreated,1642,11,1,1631,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_6.npz,ORFN,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_7.npz,ORFN,8,Untreated,11413,831,44,240.5,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_8.npz,ORFN,8,Untreated,8059,123,5,1587.2,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_9.npz,ORFN,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_0.npz,gRNA,8,Untreated,1,1,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_1.npz,gRNA,8,Untreated,38,38,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_10.npz,gRNA,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_11.npz,gRNA,8,Untreated,648,69,2,289.5,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_12.npz,gRNA,8,Untreated,5,5,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_13.npz,gRNA,8,Untreated,8,8,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_14.npz,gRNA,8,Untreated,3,3,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_15.npz,gRNA,8,Untreated,4697,272,26,170.19230769230768,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_16.npz,gRNA,8,Untreated,1,1,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_17.npz,gRNA,8,Untreated,45,45,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_18.npz,gRNA,8,Untreated,4988,322,19,245.57894736842104,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_19.npz,gRNA,8,Untreated,64178,3028,298,205.2013422818792,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_2.npz,gRNA,8,Untreated,80,80,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_20.npz,gRNA,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_21.npz,gRNA,8,Untreated,36,36,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_22.npz,gRNA,8,Untreated,22,22,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_23.npz,gRNA,8,Untreated,9,9,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_24.npz,gRNA,8,Untreated,114,114,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_25.npz,gRNA,8,Untreated,5780,240,14,395.7142857142857,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_26.npz,gRNA,8,Untreated,459,90,1,369,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_3.npz,gRNA,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_4.npz,gRNA,8,Untreated,5,5,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_5.npz,gRNA,8,Untreated,4,4,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_6.npz,gRNA,8,Untreated,1,1,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_7.npz,gRNA,8,Untreated,162,162,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_8.npz,gRNA,8,Untreated,359,30,1,329,R5
CoV-FISH-01C_R2_08h_INF_00006_cleared__results_cell_9.npz,gRNA,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_0.npz,ORFN,8,Untreated,0,0,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_1.npz,ORFN,8,Untreated,6,6,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_10.npz,ORFN,8,Untreated,14939,122,10,1481.7,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_11.npz,ORFN,8,Untreated,4902,38,3,1621.3333333333333,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_12.npz,ORFN,8,Untreated,158851,2204,105,1491.8761904761905,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_13.npz,ORFN,8,Untreated,81388,379,49,1653.2448979591836,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_14.npz,ORFN,8,Untreated,2120,43,1,2077,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_15.npz,ORFN,8,Untreated,45,45,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_16.npz,ORFN,8,Untreated,13106,85,7,1860.142857142857,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_17.npz,ORFN,8,Untreated,666548,4872,493,1342.1419878296147,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_18.npz,ORFN,8,Untreated,4089,82,2,2003.5,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_19.npz,ORFN,8,Untreated,1952,94,2,929,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_2.npz,ORFN,8,Untreated,2,2,0,NA,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_20.npz,ORFN,8,Untreated,15740,131,8,1951.125,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_21.npz,ORFN,8,Untreated,40786,444,23,1754,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_22.npz,ORFN,8,Untreated,10192,93,6,1683.1666666666667,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_23.npz,ORFN,8,Untreated,3544,158,9,376.22222222222223,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_24.npz,ORFN,8,Untreated,227804,2070,135,1672.1037037037038,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_25.npz,ORFN,8,Untreated,18482,302,12,1515,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_26.npz,ORFN,8,Untreated,11793,190,8,1450.375,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_27.npz,ORFN,8,Untreated,5290,57,3,1744.3333333333333,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_28.npz,ORFN,8,Untreated,479,16,1,463,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_29.npz,ORFN,8,Untreated,9913,247,5,1933.2,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_3.npz,ORFN,8,Untreated,173,68,2,52.5,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_30.npz,ORFN,8,Untreated,8593,167,4,2106.5,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_4.npz,ORFN,8,Untreated,3118,58,2,1530,R5
CoV-FISH-01C_R2_08h_INF_00007_cleared__results_cell_5.npz,ORFN,8,Untreated,11,11,0,NA,R5
